zi	pc	gc
RAB9A	1.58113883008419	0.65625	0.656401518931501
CFH	0.711659994885488	0.48	0.481902578577172
LGALS3BP	0.198230710787405	0.611111111111111	0.611127033576604
SEL1L	1.49653978777897	0.375	0.37517286053928
USP39	0.333725182977853	0	4.43562432598243e-05
GRIP1	-0.16899853223811	0.32	0.320020476796954
ZCCHC10	-0.726923919075498	0.5	0.500071700896325
SETD1B	-0.539750548124906	0	9.63392853203793e-06
CACNG8	0	0	0.000259436435990357
MRPL55	-0.234638498863002	0	0.000180121303077319
RPA3	-0.100995231401994	0.390532544378698	0.39062178546571
HSP90AA1	2.52401591661567	0.439183673469388	0.439459356059034
RPS6	-0.758013947884109	0.36734693877551	0.36738039451194
FGF23	-0.446671455809007	0.444444444444444	0.444466899459453
WNT9A	-0.0365204561309847	0	9.95555127948355e-05
PRPF4B	-0.602141671775103	0.375	0.375003399234144
PDE6D	1.82336922335421	0.612244897959184	0.612441535214244
GNG7	1.48840819460152	0.0587695133149678	0.0593927185846386
MYH9	0.810279449163265	0.572916666666667	0.573096683239429
MTG1	-0.80218149513503	0	2.80242963380806e-05
AR	4.48257187941842	0.600294055870615	0.600722983903778
PCDH17	-0.330434019555315	0	0.000162143855209629
ARHGEF16	-0.536686707161553	0	7.92048309115057e-05
MRPS33	0.175978874147252	0	0.000348477569834471
PREPL	-0.306431760360881	0	4.11912392452862e-05
CXCL10	-0.577350269189626	0.5	0.500157456216667
ITGB1	3.98453439381222	0.739669421487603	0.740378413321815
DDX23	0.957636419479823	0.0665873959571939	0.0666606882114985
MAPK11	0.443050206137749	0.314049586776859	0.3140677776699
PTH1R	-0.760085033165317	0.666666666666667	0.666801812172976
ERLEC1	-0.83141099321054	0.5	0.500283882384238
PCCB	0	0.5	0.501556655996911
HTR6	-0.205884689844535	0.21875	0.218812760811869
SUPT5H	0.708071924879035	0.49469387755102	0.49475110835353
SOD1	0.866025403784439	0.444444444444444	0.444581523147664
NFX1	-0.819980835063587	0	4.90239269901327e-06
S100B	1.23797243813251	0.611111111111111	0.611363840801633
HSPA8	1.05509894451361	0.614795918367347	0.614842540249274
MAP3K14	2.52401591661567	0.625454545454545	0.62570527654707
UBE2G2	-0.263336445440686	0.448979591836735	0.448988551516675
MPRIP	0.0758209631122334	0	9.28086531253314e-05
SMIM14	-0.726923919075498	0	2.83430538705609e-07
INPPL1	0.15938049673185	0	0.000197143597344906
LYL1	-0.16899853223811	0.32	0.32000323716207
MED17	0.447825755646039	0	0.000323028831657468
IL27RA	0	0.72	0.720239250403091
HDAC9	-0.165403806223724	0.438775510204082	0.438787985313375
LAMP1	-0.477455260559423	0.5	0.500141715265132
RNF216	-0.291408279913282	0.56	0.560001023560358
LCK	5.71485672835638	0.42795847750865	0.429004324537837
PRRC2B	0.200992875075416	0	0.000484179808234453
TRIM24	-0.539750548124906	0.56198347107438	0.562106142544371
MRFAP1L1	-0.5	0	0.000135191827916548
ANKRD11	-0.602141671775103	0.375	0.375038541271465
SMURF2	2.15678667359016	0.625904010519395	0.625951917966352
GRIN2D	1.64159415760995	0.654320987654321	0.654664887160753
MRPL11	0.645255871873256	0	0.00036978840125601
NIPSNAP1	-0.291408279913282	0	2.23497811413509e-06
SYT4	-0.408248290463863	0.75	0.812697614944573
PGK1	-0.291408279913282	0	1.97601883389353e-06
CTTNBP2NL	-0.254350230164766	0.32	0.320072877820505
FTH1	-0.16899853223811	0.612244897959184	0.612246965303242
DNMT3A	0.458507430278247	0.277777777777778	0.277846316986847
CD82	0.0810252209268035	0.76	0.760033634318299
NUP214	0.278962552135035	0.536862003780718	0.536916032755447
CEP126	1.05509894451361	0.753333333333333	0.753341319756916
GRAP	-0.244654138295388	0.571428571428571	0.571447325234172
SHOC2	0.565459953812921	0	5.55925485122843e-05
NDUFC1	0.209031746905302	0	0.000313499216538782
HNF4G	-0.6645327954253	0.625	0.625099321128526
FMR1	-0.547680114565817	0.444444444444444	0.444456215383287
GSTZ1	-0.446671455809007	0	2.68969877423864e-05
CEP97	-0.0853061408058492	0.512396694214876	0.517511680839438
GABRQ	-0.577350269189626	0.5	0.500294895971767
GTF3C5	-0.260494036125864	0.444444444444444	0.444473901274602
UBAP1	-0.530832054848372	0	9.83171596653509e-05
SCAPER	-0.536227775263626	0	2.3904595802815e-07
SOCS1	1.47249306057038	0.0867768595041322	0.0869781519436696
IMMT	0.443050206137749	0.761904761904762	0.761909859275241
HIF1A	0.932689196838437	0.462962962962963	0.463052325680498
GEMIN5	-0.352577177174315	0.46	0.460004199495608
PAPPA	-0.547680114565817	0.833333333333333	0.833407206808628
FAM98B	0	0	-Inf
SOX7	-0.413818027588454	0	7.91364830776686e-07
VASP	-0.0426368207817688	0.244897959183674	0.244926418340163
NEK1	-0.5	0.625	0.687777797667658
AFF1	-0.352577177174315	0.48	0.480005005319755
NRAS	1.42232818753912	0.193905817174515	0.194044893494629
ADCY7	-0.544743266733745	0.444444444444444	0.444468497513787
PIK3AP1	-0.446671455809007	0	1.95559820120872e-05
IFFO1	0	0.5	0.500214766455299
VIL1	-0.536227775263626	0.444444444444444	0.44449597406307
DYNC2H1	-0.554246287319432	0.54	0.540252349524672
DIAPH1	-0.446671455809007	0.775510204081633	0.775573854081673
SSH2	-0.413818027588454	0.625	0.625013022442653
ANAPC10	0.565459953812921	0.580498866213152	0.58061109871261
NR1I3	-0.291408279913282	0.375	0.375000958266777
TNIP1	-0.413818027588454	0	9.06741298600799e-07
TAGLN2	-0.413818027588454	0	1.17014444430685e-05
PPME1	-0.536227775263626	0	8.71406760527549e-07
ASH2L	-0.227794929873921	0.375	0.375028760587263
PCOLCE	-0.66321159825515	0	2.03241162328727e-05
YES1	1.67451037808399	0.54530612244898	0.545638587831734
RGS18	-0.476971551355903	0	2.67633483752583e-05
FOXK2	-0.6645327954253	0	8.79988683477606e-07
CYR61	-0.476618946628256	0.444444444444444	0.44450690643306
ARF3	0.923327680432817	0.331065759637188	0.331354169705471
PARP12	-0.536227775263626	0	1.11075887754275e-06
ANGPTL3	-0.476618946628256	0	1.30921554651886e-05
PAN2	-1.15166067618444	0.444444444444444	0.444451442594847
ARL6IP5	-0.446671455809007	0.444444444444444	0.444588542685412
REM1	-1.02787243329629	0.5	0.50104164421188
HIST2H2AC	-0.165403806223724	0.497777777777778	0.497791050102681
DCAF1	-0.779260909977541	0	1.63627315308279e-06
HDAC4	-0.414968300824512	0.722222222222222	0.72226814505914
FOXS1	-0.377964473009227	0	0.000320940502823608
FASN	0.687869701488093	0.484375	0.484424469019713
VPS37A	0.738548945875996	0.32	0.320232261239568
LRP10	-0.66321159825515	0	2.03429712777314e-05
TELO2	0.152337621928571	0.693877551020408	0.694051322632963
KNSTRN	-0.941467597037451	0.5	0.500123208712194
SLC2A8	-0.787971078505206	0	1.02439798169707e-05
MED20	0.932585594231957	0	0.000572835963497442
VPS45	-0.188661607678248	0.5	0.500024444655169
SNRNP200	0.832854172179429	0.3719723183391	0.37207450517879
HAUS6	-0.16899853223811	0.32	0.320002332083269
C9	0	0	0.000236515816365412
GNA13	0.26851731780036	0.521541950113379	0.521673383510029
FNDC5	0	0	0.000184273447377148
CARD17	0	0.666666666666667	0.666845998685222
GRIK4	0	0	-Inf
PCF11	-0.0406215589233297	0	1.63528151814196e-05
EDC3	-1.06418362545103	0.444444444444444	0.444463702009864
ARIH1	-0.3923175615749	0	1.62710352752393e-05
QARS	0.810279449163265	0.142011834319527	0.142079015911811
PCGF5	0.866025403784439	0.5	0.500253007495252
KLHDC2	-1.07609712762016	0.666666666666667	0.667476598308403
CHAT	-0.413818027588454	0.625	0.625001391626722
IL3RA	-0.446671455809007	0	2.23219368877814e-06
CST7	-0.217167152332948	0	2.31088467809171e-05
MPDZ	-0.536227775263626	0.625	0.625001400474492
NDUFA4	-0.435482806052713	0.375	0.375267870856291
FZD5	0.949531859405604	0.34	0.340092575727126
SART3	-0.6645327954253	0.625	0.625023992925515
RAB11A	1.10974190404619	0.781163434903047	0.782962881477676
ST13	0.0758209631122334	0.244897959183674	0.244929967723552
EXTL3	-0.446671455809007	0	2.25555090589413e-05
ETV6	-0.413818027588454	0.72	0.720000707969614
SIK2	-0.413818027588454	0.444444444444444	0.444444858491953
ANP32E	-0.250549104991352	0	0.000265015295504489
LAMA1	-0.197796862850726	0.8	0.800059826881191
DGKA	-0.446671455809007	0	1.98049538231437e-05
RBM5	-0.103012682573527	0.152777777777778	0.152795635558317
FBL	-0.262399013049056	0.644897959183673	0.653534313653812
EFNB3	0.0583718379750408	1.11022302462516e-16	7.7807728057433e-05
FAF1	0.510550251364596	0.526315789473684	0.526486557292772
SP3	0.443050206137749	0.485207100591716	0.485248688150936
RPA4	-0.70281613085223	0	1.5824265176434e-05
FKBP4	0.443050206137749	0.18	0.180049455490549
BCCIP	-0.547680114565817	0.816326530612245	0.816362863362583
CCNL2	-0.6645327954253	0	4.42017473312184e-06
SMAD1	3.50329389801705	0.6865234375	0.686612922864363
COPZ2	0.923327680432817	0.331065759637188	0.331295548883819
ASNS	-1.07609712762016	0.5	0.500222628018539
SENP3	-0.6645327954253	0.444444444444444	0.444447556952684
MED30	0.124652529922093	0	0.000244471894211729
PPARGC1A	0.932689196838437	0.481994459833795	0.482027614817232
ADCY6	-0.205884689844535	0.37037037037037	0.37066557154308
PDC	-0.55048188256318	0.666666666666667	0.667142260980094
MAP3K3	4.84980112244394	0.658227848101266	0.658567072614891
TGOLN2	-0.244654138295388	0.612244897959184	0.612321103442428
KSR1	0.565459953812921	0.165289256198347	0.165360124811876
MMAB	-0.2012987146437	0.595555555555556	0.595619271278552
UTS2R	-0.138112974466692	0	9.38778853478706e-05
IFNGR2	-0.577350269189626	0.5	0.500651274044193
SIRPA	-1.28876886866901	0.5	0.500148682920036
SHD	-0.547680114565817	0	1.15439857720778e-05
PIDD1	-0.577350269189626	0.444444444444444	0.445183363822108
SEPSECS	0.0583718379750408	0.21875	0.218795970823428
DCAF11	0	0.5	0.500690453028961
BTRC	0.687869701488093	0.6912	0.69130933888606
EIF4ENIF1	-0.291408279913282	0	5.40102010015975e-06
ELK4	-0.291408279913282	0	3.53375422146307e-06
NOXA1	-0.547680114565817	0	2.66939872206606e-07
ABCA2	0	0.5	0.500181533747571
MAPK8IP3	0.443050206137749	0.497041420118343	0.49705357835475
BRMS1L	-0.477359424474709	0.408163265306122	0.408168806279259
TUBGCP2	0.320640458462577	0	3.7230333521987e-05
C1D	0.379890433892305	0.518518518518519	0.518593115714733
A1CF	-0.577350269189626	0	0.000181570517955087
DNM1	1.86284444713282	0.693905817174515	0.694519279169053
SHANK3	-0.143645479538578	0.58	0.58022164252347
GCN1	0.0758209631122334	0.518518518518519	0.518542432152306
BAK1	0.773827345209682	0.612244897959184	0.612295511654767
BEGAIN	-0.0252552947324607	0.75	0.750036676048757
TSFM	-2.11174648976702	0	2.38377714012472e-07
PKM	-0.0465887845629385	0.743801652892562	0.743828351140049
VPS52	2.3582700959781	0.244897959183674	0.245333031220441
GNG4	0.878462756200939	0.263374485596708	0.26349934006827
CXCL3	-0.453742606486515	0	0.000140763281922029
PHKA2	1.15470053837925	0.5	0.51277543672738
KLRC4	-0.866025403784439	0.666666666666667	0.666876341033524
PROX1	-0.539750548124906	0.32	0.320002101478372
TWIST2	-0.922706416036295	0	2.68585489123785e-05
SUPT20H	-0.306431760360881	0	0.000104439775616583
AP3D1	1.15470053837925	0.72	0.720564789219041
UBE3B	-0.263336445440686	0	0.000149017826611364
TIMP3	-0.413818027588454	0.693877551020408	0.693920347039568
SAP30	-0.290186053524118	0.556213017751479	0.556221399606071
MRPL12	1.46649061789376	0.060546875	0.0610247924459135
GGA1	-0.456619137800453	0.716049382716049	0.716119838353857
RNPC3	0.0217695647268673	0.231111111111111	0.231158650089174
CEACAM3	-0.536227775263626	0	1.60441251395582e-07
NBN	-0.100995231401994	0.378698224852071	0.378742015043868
DYRK1A	-0.539750548124906	0.444444444444444	0.4444515971902
EPHA6	0.0583718379750408	1.11022302462516e-16	0.000107684333588765
MIB2	-0.536227775263626	0	5.52558269251158e-06
C1QBP	0.932689196838437	0.580498866213152	0.580566402465353
TARS	-0.16899853223811	0.32	0.360010606921847
RAE1	-0.312776194818069	0.602040816326531	0.602082076679317
RFK	-0.536227775263626	0.5	0.500026423671833
KPNA6	-0.16899853223811	0	4.19445644384009e-06
LPAR2	0.132973887044676	0.463667820069204	0.463810210995997
HCRT	-0.544743266733745	0	3.43620116804999e-07
ARHGEF2	-0.345662797052198	0.59375	0.593779982670399
CETN2	0.810279449163265	0.537037037037037	0.537089077231983
STX3	-0.456619137800453	0	1.59118927853807e-05
SUSD2	-0.413818027588454	0	4.16540196668258e-07
ATP6V1F	0.541441722711406	0	0.000220867705501004
EXOSC9	1.17270525245016	0.314049586776859	0.314478917604451
LAMA4	-0.755441030405786	0.375	0.37518087439411
CEP192	0.88149678832711	0.53125	0.531365993966467
CSDE1	-0.547680114565817	0.666666666666667	0.66672267182571
EIF4A2	0.291710660916775	0.22625	0.226579888742858
GRM4	-0.476971551355903	0.56	0.560032584920848
SELENOP	0.134534558799262	0.625	0.625104526952318
HIST1H2AA	-0.539750548124906	0.32	0.320000848606949
MED13	-0.198520695801852	0.297520661157025	0.297635073340064
TTC30B	0.476909596065558	0	0.000228499380871883
CLIC5	-0.16899853223811	0	4.27040816675106e-06
DLD	0.808452083454443	0.567901234567901	0.568196919684525
NEUROD1	-0.0465887845629385	0.277777777777778	0.277801069288475
SYPL1	-0.787971078505206	0	3.18918766029075e-06
TAS1R2	-0.577350269189626	0	1.20466236985806e-08
RNASE1	0	0.5	0.500854866353331
ADAM12	-0.291408279913282	0.6875	0.687538765850747
NUP160	1.1243036192109	0.3	0.300245222249546
CLASP1	-0.566378514940828	0.58	0.580024498098728
SECTM1	0	0	0.000181582563485327
CYTIP	0	0	0.000181582563485327
ARHGEF6	-0.0426368207817688	0.493827160493827	0.49385095458116
ID1	0.536457218625753	0.448979591836735	0.449167367404046
CCS	-0.866025403784439	0.666666666666667	0.667260599218779
NR2C2	-0.16899853223811	0.5	0.500005799006634
HSPB7	-0.577350269189626	0	0.000184246519681519
GABARAPL1	-1.22788122702984	0.5	0.500122933117965
EIF2B2	-1.41421356237309	0.5	0.500055995115688
AKAP10	-0.354870167555538	0.444444444444444	0.444886859596348
UBAC2	0.533242188611941	0	0.000411219593125067
TRIM37	0.530361189381676	0.76530612244898	0.765359353572377
ING1	0.687869701488093	0.6	0.600043414726135
SMAD4	5.58425960849497	0.541551246537396	0.542056325473664
HIST1H2BJ	-0.290186053524118	0.631111111111111	0.631146965749149
LRP3	-0.622295108152829	0	3.96650570877455e-06
KHSRP	-0.602141671775103	0.666666666666667	0.666675682171369
UBXN11	-0.536227775263626	0	2.50794674283572e-06
FLNC	-0.244654138295388	0.740740740740741	0.740776971660076
ITGAD	-0.577350269189626	0.5	0.501294162699827
PSMD9	-0.541544735203898	0	0.000139446835857537
RASSF7	-1.03858445513812	0	8.69382121104767e-06
REC8	1.15470053837925	0.691358024691358	0.692161217312007
TERF2	-0.502209164368818	0	1.89346523277178e-05
MYL1	-0.214166235205176	0.73469387755102	0.735357127149438
DENR	0	0	0
EED	0.0841606883770644	0.304498269896194	0.304547854390269
MAP3K4	-0.16899853223811	0.5	0.500003633656124
SLC2A2	-0.5	0	7.98858804080815e-05
ATXN2	-0.0465887845629385	0.743801652892562	0.743815972168833
ANAPC13	0.565459953812921	0	5.95485383203531e-06
GRN	0.447213595499958	0.444444444444444	0.444628148655358
MTIF3	-1.75978874147252	1.11022302462516e-16	1.15562487298382e-05
RAD17	-0.100995231401994	0	4.09215203327484e-05
UBE2G1	2.57424810951202	0.407596785975164	0.407950030764135
ANTXR1	-0.2012987146437	0.6328125	0.632854789682269
CBR1	-0.16899853223811	0.32	0.320014435355281
IFT122	-0.348015110642434	1.11022302462516e-16	0.000103682940240657
GRB7	-0.244654138295388	0.612244897959184	0.612261165571549
INO80D	0.361904262765286	1.11022302462516e-16	0.000382332009861153
VPS13A	-0.446671455809007	0	3.67841933890389e-05
COL10A1	-0.577350269189626	0	9.07933426940177e-05
HDHD2	1.5	0.375	0.375236304302045
RAB1A	1.74524943064469	0.597263533610946	0.59780340169439
POLD4	-0.70281613085223	0	4.20090062118739e-05
SNRPE	2.57980563438495	0.0688775510204083	0.0695563006507836
EXOC6	0.591862348824634	0.5	0.500161847037317
SPTAN1	1.05509894451361	0.668639053254438	0.668687421012491
FH	-0.408248290463863	0.5	0.503236675722317
CAST	-0.143645479538578	0.7	0.700062657410187
HPCA	-0.536227775263626	0	1.26474993145109e-07
WISP2	-0.547680114565817	0	1.59546874689553e-06
TCTE3	-1.37917099402742	0	1.85649853807757e-05
TSR2	-1.19539920155114	0	1.84890338705834e-07
SMAD7	1.05509894451361	0.437673130193906	0.4377252902147
PHYH	-0.819980835063587	0.777777777777778	0.80559564488768
ZNF219	-0.779260909977541	0	4.13197270421328e-06
MOCS3	0	0	-Inf
GAD2	1.15470053837925	0.444444444444444	0.444724000040267
S100A8	0.687869701488093	0.444444444444444	0.444468002705027
ST5	-0.547680114565817	0.5	0.500005651526046
AFAP1	-0.16899853223811	0.444444444444444	0.444458619568112
MC1R	-0.205884689844535	1.11022302462516e-16	8.51900588754173e-05
MYOZ1	-0.5	0.5	0.500598140651763
SPTBN5	-0.291408279913282	0.375	0.375009890740705
SMAD9	0.703112654666184	0.796875	0.796984947513922
PEF1	-0.946684805630745	0.5	0.500315629249464
CDC40	1.95589439788298	0.0841209829867675	0.0844542963406631
SPAG8	-0.904514941771173	0	4.16388031498904e-06
HMGA1	0.687869701488093	0.36734693877551	0.367418574857806
DPPA2	-0.413818027588454	0.625	0.625001412816598
TMEM51	-2.11174648976702	0	1.29352042166353e-06
ADCY3	-0.476971551355903	0	2.40065892816999e-05
CHST15	-0.446671455809007	0	6.22562111307623e-06
NUP50	-0.143707981402897	0.291666666666667	0.2917269688279
TLK2	-0.779015292924375	0.375	0.375915466097335
TNFRSF8	0	0.375	0.379375679203282
PROS1	0.371113487252446	0.53125	0.531312468523195
CSTF2T	-0.330434019555315	0.5	0.500048510841134
BBS7	-0.726273039202563	0.444444444444444	0.44458295342914
CDKN1A	1.78955743056464	0.396449704142012	0.39657514474946
RARG	-0.291408279913282	0.56	0.560000929148999
ARHGAP33	-0.547680114565817	0	8.00138925449723e-06
BDP1	-0.260494036125864	0.489795918367347	0.490029313078848
ITGB6	0.0810252209268035	0.32	0.320044243868271
TOP3A	0.199915218323124	0.328125	0.32819406042247
ZBTB16	0.932689196838437	0.638941398865784	0.63899635768878
HIST1H4B	-0.227921152919276	0.444444444444444	0.444512824887296
NFRKB	-0.658851350162444	0.444444444444444	0.444448197163355
CEP250	-1.05210906993881	0.777777777777778	0.777897779958975
PRKAR1A	1.537770726074	0.674556213017751	0.67716790890697
ORC5	-0.70281613085223	0	1.73370683391738e-05
UBE2D4	0.768512483633023	0.503401360544218	0.503509122915336
MECP2	-0.536227775263626	0.5	0.500002440751238
ATP6V1H	1.55802618167976	0	0.000757427067949346
RNF31	-0.0527194426427322	0.625	0.625093376795004
DPT	-0.476618946628256	0.444444444444444	0.444468036790826
AGRN	-0.306431760360881	0	5.63331457973382e-05
COPS3	1.12272178284768	0.444444444444444	0.444991556008337
ASCC2	0.810279449163265	0.570637119113573	0.570642904766341
NARS	-0.0527194426427322	0.444444444444444	0.444618147639908
S100A10	-0.760085033165317	0.5	0.500022390487608
PDS5A	-0.0591738746953103	0	0.00016422397396465
NAB2	0	0	0.000189314215538694
PSMD4	0.535510810577671	0.303673469387755	0.304023704301621
HIPK1	-0.39167472590032	0.666666666666667	0.667764081121883
PAF1	-0.227794929873921	0	1.34956671224984e-05
STAM2	-0.291408279913282	0.716049382716049	0.716073469046285
SEC23IP	-0.720515819990926	0.375	0.375056630795835
GNAZ	0.404060748556045	0.394557823129252	0.394627214978564
WDR11	-0.779260909977541	0	1.63627315308279e-06
CPN2	-0.866025403784439	0	6.80864836770656e-05
UBXN1	0.510550251364596	0.336734693877551	0.336782168137394
RIC8A	-0.409199835978061	0.612244897959184	0.612417892956432
HTRA1	1.65802899563787	0.5	0.500104243621813
NEFL	-0.303063536789529	0.722222222222222	0.722492625350703
TBP	1.64393877963199	0.611836734693878	0.612039167323839
HHLA3	-0.536227775263626	0	9.49350498213875e-08
ISYNA1	-0.536227775263626	0	5.12851990608354e-06
XPO1	0.0253602320122759	0.526077097505669	0.52639543653527
TNFSF12	0	0.5	0.500139871806259
LTB4R	-0.0025695437110082	0	0.000160387795200334
ABI2	0.0583718379750408	0.21875	0.218777015538464
TFR2	0	0.444444444444444	0.445443803565367
EXOSC3	1.43697685863611	0	0.000587731424564253
PCSK6	0	0.5	0.500224263627511
CD63	0.638669388481863	0.6	0.600045094282408
PLXNA1	0.15938049673185	0.770083102493075	0.770122604835872
MEFV	-0.547680114565817	0	1.53707533701031e-07
USP8	-0.787971078505206	0.5	0.500152808824919
MYB	-0.6645327954253	0.693877551020408	0.71428819682857
SGK1	0.0758209631122334	0.518518518518519	0.518525239043864
NPY1R	-0.0703412590888503	0	0.000119119136153145
VAPA	1.15470053837925	0.625	0.625483369672705
CCSER2	-0.413818027588454	0.625	0.625018194510763
RECQL5	1.15470053837925	0.775510204081633	0.775947095346931
PFKM	-0.413818027588454	0.444444444444444	0.444466817777547
GADD45B	0.0758209631122334	0	3.08383767182452e-05
NAT9	-0.413818027588454	0	3.83651375313043e-06
ARFRP1	-0.825394533592334	0.444444444444444	0.444653098886892
FOS	0.679250641461614	0.453627180899908	0.469809772400186
DCTN3	-0.413818027588454	0.444444444444444	0.444469752926618
ACLY	-0.536686707161553	0.444444444444444	0.445394755739991
SFR1	-0.70281613085223	0.32	0.320002069813108
BTG3	0	0.625	0.626524705358261
MYO9B	-0.0426368207817688	0.244897959183674	0.24490441840474
NDE1	0.443050206137749	0.314049586776859	0.314067680810282
INO80B	-0.454700227576898	0.56	0.560068535603709
AKIRIN2	-0.577350269189626	0	0.000427388379335869
PNP	-0.306431760360881	0.56	0.560820712609213
MAPK9	0.0758209631122334	0.375	0.375006367155096
NFS1	-0.547680114565817	0	1.15439857720778e-05
BCKDHA	0.182574185835056	0.375	0.375157841136694
EFNB2	0.26038915548866	0.314049586776859	0.314108310059094
SYN1	-0.244654138295388	0.489795918367347	0.489823190168796
MAPRE1	0.363496658842621	0.473372781065089	0.474116396327601
ABL2	0.0583718379750408	0.21875	0.218862695895931
ACOT13	-0.536227775263626	0	5.12851990608354e-06
VIPAS39	0	0	0
MAP7D1	-0.306431760360881	0.666666666666667	0.667331872189155
MRE11	-0.301602197885406	0.32	0.320016336659445
MIS18BP1	-0.397310301525655	0.21875	0.218758172581264
HNRNPC	2.33024113978416	0.35400390625	0.354407551846546
DCLRE1C	-0.602512647610524	0.53125	0.5312671019033
PPIA	-0.16899853223811	0.65625	0.65626287205627
SIGLEC12	0	0.5	0.502039587159311
GNA11	0.336289033178202	0	0.00022580796163596
IARS	1.29991843986395	0	0.000123381186995952
NBEA	-0.5	0.5	0.500361482883721
CFHR5	-0.23557505512641	0	0.000110399755646862
KLHL8	-0.0527194426427322	0	0.000291247122908178
NPY2R	-0.205884689844535	0.21875	0.218836444943144
IRS4	-0.291408279913282	0.48	0.48000655539491
HIST1H4A	-0.227921152919276	0.625	0.625663464791964
ERG28	0.932689196838437	0.666666666666667	0.666693145954429
TNFRSF10B	-0.0465887845629385	0	3.4606359796685e-06
GSK3A	0.443050206137749	0.551020408163265	0.551038105742948
SEPHS1	-0.16899853223811	0	3.60715446745541e-06
PRKN	0.530361189381676	0.68	0.680116677844915
ITPRIP	-0.827091048186383	0	0.000140416428731305
DSP	0.320640458462577	0.602040816326531	0.602072442731581
RBM7	-0.306431760360881	0.666666666666667	0.666677025666626
MPP6	0.115618827706354	0.53125	0.53137918113687
NEDD4L	0.252588019096169	0.524444444444444	0.524593344614928
MBD2	-0.602141671775103	0.56	0.600002019987518
NPLOC4	-0.866025403784439	0.625	0.627593627638602
VAPB	-0.622295108152829	0	6.44691729634328e-06
HUS1B	-1.00372658057735	0	8.40654850509104e-07
SGCB	0	0	0.000181582563485327
BLOC1S2	-0.239045721866879	0	0.000516832806340517
CHRNB3	0	0	2.40932475081834e-08
GSTP1	-0.0465887845629385	0.448979591836735	0.449013618254907
RPS20	0.073018034083257	0.119140625	0.119321015472321
ZSCAN16	-0.5	0	0.000185905206032344
MAT2A	0	0.5	0.51277434544231
SUMO1	3.74811339336739	0.602700373455903	0.602804113351528
SLC7A8	-0.5	0.5	0.524527915888515
SNX6	-0.456619137800453	0.666666666666667	0.666675442317837
CRYAA	1.21066536266676	0.448979591836735	0.44937037995677
POLR3H	-0.694650763002303	0.375	0.375021766043057
MARK2	0.198230710787405	0.21875	0.218786700266518
PRKAR2A	2.95725139629615	0.609375	0.610054819339329
YBX3	-0.16899853223811	0.32	0.320011870471539
SEC23A	1.98008421641951	0	0.00075223294734883
CHD3	2.64642566429084	0.616257088846881	0.616317421623557
ASB11	-0.779260909977541	0	1.77059116304168e-05
PTOV1	-0.413818027588454	0	1.75016814119022e-06
ROBO4	-0.711659994885488	0.5	0.500050098088387
IFT74	1.50806547945055	0	0.000373808816299337
SCN5A	-0.303063536789529	0.72	0.720031278011875
LSM7	0.39611630662805	0.095	0.095054055579729
AGFG2	-0.787971078505206	0	8.5489253174309e-06
HTR3A	0	0	0
TRIP13	2.84604989415154	0.722222222222222	0.72225385980057
TUBGCP3	0.0758209631122334	0.625	0.625036408858748
KIR2DL4	0.730296743340221	0	0.000164206118782095
NCALD	-0.0527194426427322	0.625	0.625234812603183
HEATR6	-0.413818027588454	0	5.6306696334385e-06
UTP15	0.0507869057514298	0	0.000110840233179532
RABL6	-0.413818027588454	0.625	0.625101611755026
CDH12	0.645497224367903	0.5	0.50045020073332
MATN2	0.274810540797352	0	0.000156932650967612
TMED9	-0.250846248441285	0.21875	0.218796752803092
CELF1	-0.413818027588454	0.625	0.62500089081873
RIMS1	1.5	0.765432098765432	0.766098367742894
TFB2M	0	0.444444444444444	0.444575570129033
PTPRS	-0.0465887845629385	0.68	0.680008313086756
QRFPR	-0.205884689844535	1.11022302462516e-16	6.55111386775875e-05
RNF7	0.252588019096169	0.524444444444444	0.524653984891843
TBL1XR1	-0.414968300824512	0	1.61999125910528e-05
MACF1	1.5	0.56	0.560181540135382
SEC62	0.882734829504749	0	0.000233522973484002
DNAJA1	1.05509894451361	0.304498269896194	0.304564641866913
SIKE1	-0.528265862649898	0.489795918367347	0.491285795578431
FRMD6	-0.413818027588454	0	4.93646242893941e-06
THOC2	0.39611630662805	0.095	0.0950487066791386
AOC3	-0.547680114565817	0	1.06236887675859e-06
SENP6	-0.536227775263626	0	1.11075887754275e-06
QRICH1	-0.306431760360881	0	0.000104439775616583
PTN	1.17750869218878	0.586805555555556	0.586827662829258
CTPS1	-0.413818027588454	0	1.51773937878685e-05
VAMP8	1.53149250642807	0.365650969529086	0.365970723056879
EIF4E2	-0.650279793843328	0.625	0.625069836133994
RRP36	-0.575584931849541	1.11022302462516e-16	0.000109839185178262
PDPN	-0.904514941771173	0	2.12136027666343e-06
WWOX	-0.291408279913282	0.375	0.375030812180509
CLIC4	-0.413818027588454	0	4.24782508390287e-06
CCAR2	0.565459953812921	0.291666666666667	0.29176543247823
DET1	0.381569135230382	0.165289256198347	0.165475846650672
LIMK2	-0.413818027588454	0.444444444444444	0.444464874807113
DLGAP3	-0.0252552947324607	0.708333333333333	0.708792601304897
ADAMTS5	-0.547722557505166	0	0.000113549054187589
HNRNPH2	0.39611630662805	0.095	0.0950761512459425
PFKFB3	-0.413818027588454	0.444444444444444	0.444449282718948
CTNNA1	0.565459953812921	0.560553633217993	0.560580819338066
