ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity
PPIE	81	29	0.225311759956495	0.0292277139508898	7	1277	1.22393028545197e+21	0.37879746835443
RBBP5	21	10	0.00550880830285339	0.0738549865924939	7	47	702178041533410176	0.142105263157895
CLP1	49	26	0.0857024380027883	0.0389226137207292	7	414	1.84400565684002e+20	0.324468085106383
PRPF40A	69	26	0.0890320427320456	0.0207143193171442	7	387	1.97229123650573e+20	0.140035118525022
ZWINT	3	2	0.000638515522702059	0.552097783723081	8	3	9323648603809578	1
DNAJC19	5	4	0.00010256917458807	0.391247106481482	9	8	240669341197625	0.666666666666667
HIST1H2BD	34	12	0.0132217262713609	0.0400638043704696	7	94	4065937901533429248	0.115530303030303
CDCA5	27	14	0.00194951671715343	0.103976959668577	8	226	86929288600386688	0.615384615384615
NCALD	5	4	0.000461209153286369	0.25	8	4	4866044054307940	0
ANP32B	2	1	0.000298901619547494	1	8	1	2054553521261126	NA
CDK1	79	13	0.0135394051459396	0.0182431322751249	7	186	4196959281102278656	0.035964035964036
CAMK2D	11	9	0.0168737698649367	0.108401658741191	7	17	6511461287591618560	0.155555555555556
SLC12A2	3	2	0.000127188836746095	0.559283776354429	8	3	371252003758436	1
SF3A3	83	29	0.197256962973233	0.0318915206580229	7	1454	9.6347416674746e+20	0.413128575730202
DDX46	41	26	0.101752810791846	0.0459470088931551	7	444	2.55387815746263e+20	0.517948717948718
IFT80	24	9	0.000169471255453171	0.1194436907052	8	131	656819997352821	0.426877470355731
AP1B1	23	12	0.00689112475279158	0.0519748340545924	7	39	1086961207368415872	0.0735930735930736
KBTBD7	7	5	0.00160458072649587	0.173174042046012	8	9	59000879198229872	0.2
GNG7	86	14	0.00202377008338414	0.0271820448434946	8	409	93942991369705008	0.0907563025210084
UTP3	31	20	0.00881523838710841	0.102540866174751	8	308	1777306528663183104	0.639080459770115
CARD16	4	2	0.000476215918805246	0.507498094802621	8	5	5186228391342329	0.666666666666667
DDX42	40	26	0.0774521148828713	0.0429378056987491	7	315	1.50649231518009e+20	0.37246963562753
CHD8	11	8	0.00299416084805928	0.1210522345169	7	20	206500721881555712	0.222222222222222
MKI67	7	5	0.00147361518093609	0.172016663825781	8	7	49702609563738552	0.0666666666666667
GGA1	15	8	0.0369673029327575	0.0741630072077875	7	18	31254225128442576896	0.043956043956044
RAE1	22	11	0.0250197850711039	0.0766799182101941	7	81	1.4409032436609e+19	0.285714285714286
SPARC	14	7	0.00048716867086674	0.0872128156397185	8	20	5427842787977330	0.0897435897435897
PTPN6	56	12	0.0054816699114537	0.0259396350683704	7	163	688290682382540032	0.0727272727272727
IPO4	6	5	0.00146046497469816	0.2	7	5	49676502435499040	0
RHOF	4	3	0.000103948155379235	0.333333333333333	8	3	247234774426608	0
ATP6V1G1	14	9	0.000540102274099107	0.201204065711349	8	62	6671787533312118	0.628205128205128
SURF4	12	7	0.000304084348459252	0.104180018018426	8	22	2125153946799303	0.2
HERC3	21	16	0.0543983492230095	0.0553387137332274	7	56	67681049870932410378	0.189473684210526
EAF1	9	5	0.00112512517760011	0.156228564344663	8	18	29006190070417088	0.357142857142857
LTV1	10	9	0.0379728703783037	0.186402030184999	8	32	32989202705582563328	0.638888888888889
LIFR	8	4	0.000776210767732478	0.188666648308843	7	10	13790003410023348	0.142857142857143
FLOT2	5	4	0.000483147898145865	0.25	8	4	5339985254060709	0
TCOF1	5	4	0.00777138586810186	0.25	7	4	1383963316902178048	0
HCK	49	12	0.00815155295118056	0.0254348283991856	7	113	1529485420421462272	0.0576241134751773
LIN37	14	7	0.00477556908120975	0.0999584509390099	7	22	549393906702194304	0.115384615384615
U2AF1L4	46	27	0.10829808610546	0.0425408190226239	7	541	2.9467338142151e+20	0.501010101010101
GTPBP4	7	6	0.00580410364229445	0.166666666666667	7	6	770838562945486976	0
NFASC	15	7	0.00160973325528018	0.0828969036400894	8	22	59321296152451496	0.0879120879120879
DPCD	3	2	0.000887838243854063	0.520289399678604	8	3	18035455804269900	1
TUSC3	6	5	0.000223767852380477	0.396290740740741	8	14	1145742141853153	0.9
SPTLC1	9	4	0.0015634866042349	0.219184027777778	7	12	56243653672829032	0.142857142857143
SMARCA5	22	12	0.00980132689961544	0.0530678921791177	7	35	2210900494714861824	0.0666666666666667
CELF1	4	3	0.000219079218703546	0.333333333333333	8	3	1100386937620059	0
LY9	3	2	0.000740188488529321	0.5	8	2	12529357747432140	0
PPP6R3	2	1	0.00517637608177707	1	8	1	612769773252445440	NA
GRK6	10	7	0.000386277601071759	0.111111111111111	8	9	3420937457921866	0
CREBZF	7	5	0.000531919299163672	0.220870850655077	8	9	6471905077452450	0.2
TNFRSF14	27	12	0.0224779078889566	0.0431017780340512	7	41	11575102356268345344	0.0461538461538461
ARHGEF1	11	9	0.00260612999024737	0.107619599171493	7	16	155883355169559392	0.133333333333333
BOP1	8	4	0.00677029673523039	0.274841884281803	7	15	1048791499742711040	0.380952380952381
PA2G4	24	12	0.0947722772254304	0.0483467812814708	7	51	2.05411924984624e+20	0.110671936758893
TPM2	27	8	0.00630446934327753	0.0694785293157187	7	67	909590733883984512	0.126153846153846
CD79B	10	8	0.00134173278075339	0.142832540648698	7	24	41204079784341632	0.416666666666667
UBR5	14	9	0.0111429040429677	0.0792978504848709	7	16	2840187006204915200	0.0384615384615385
PPP1CC	51	13	0.0275600031884845	0.0257638610830124	7	124	17533049726814373888	0.0604081632653061
KAT2B	55	12	0.0135763835006257	0.0227782778300826	7	109	4328568894466853888	0.0384346610761705
SERPINA5	12	6	0.000533089841149784	0.119961042422266	7	21	6512404429288623	0.181818181818182
DNM3	41	13	0.0477281135070559	0.0413141882068617	7	203	52099121644662218752	0.208974358974359
CCT6A	17	11	0.00986290621630167	0.0984886973433421	7	55	2226693333907913472	0.325
SERPINA7	2	1	0	1	1	1	1.54308063481525	NA
PSMD9	21	18	0.00444746760027355	0.100204677443029	8	177	452693678526092480	0.826315789473684
RPA1	67	13	0.0300466084359004	0.0292722762169051	7	339	20817930903793688576	0.127272727272727
AURKB	33	14	0.00389423183515347	0.0827210573187917	8	276	346875565978518080	0.491935483870968
ARPC2	23	10	0.0106054894140739	0.0762225157668583	7	74	2572264964390354944	0.225108225108225
PPP6C	5	3	0.00207434946945272	0.301622732426304	8	5	98404044325025488	0.166666666666667
VARS	5	4	0.00362030040936809	0.25	8	4	299797014514481024	0
YY1	28	12	0.00921602030299409	0.0466486428386463	7	64	1976949176242079488	0.105413105413105
SMAD3	110	13	0.0429945247629322	0.0112562877325143	7	224	42540846607575416832	0.0195378865103636
ING1	26	12	0.00895093007306147	0.0521044536427339	7	75	1850985359196099072	0.166666666666667
IST1	3	2	0.000457767615339491	0.5	8	2	4816276660443094	0
EPB41L3	15	8	0.00986783460782966	0.0728744780202964	7	21	2232918993614490112	0.0769230769230769
PDHX	7	4	0.00228588851885678	0.225631928697405	7	9	120290250102755936	0.2
CRTC1	4	3	0.00154820009560996	0.333333333333333	7	3	55829300826377616	0
MRPL19	53	29	0.00409883244616306	0.0603871287972637	8	973	1219863219719478528	0.694570135746606
VAMP8	30	13	0.00991004739914128	0.0592684179960565	8	143	2245917134296790528	0.280788177339901
NFS1	2	1	0.000643715468117233	1	8	1	9494140994407096	NA
C8B	3	2	9.99575172355358e-06	0.5	8	2	2286123978732.19	0
DDX6	5	4	0.00540904253244265	0.27625	8	5	669139431520600448	0.166666666666667
LCP2	25	12	0.00350268141151098	0.0627398479708026	7	99	280710866635184064	0.271739130434783
CALM3	48	13	0.0363947711092901	0.0234656724962908	7	86	30292284903652466688	0.0360777058279371
PRKCD	56	12	0.00604123313272713	0.0205643759788883	7	96	836154364306676224	0.0276094276094276
SRSF5	82	29	0.183860410391254	0.0296433312601889	7	1279	8.39097245989378e+20	0.369753086419753
PIK3CG	16	10	0.00255113090173499	0.0769474103276697	7	25	148919698076110016	0.0952380952380952
USE1	10	6	0.000180315641238854	0.145631731991311	8	18	753597378354223	0.25
HERPUD1	6	3	0.000761422191785512	0.2	8	5	13313535575266626	0
RNF130	22	16	0.0549452714072613	0.0523508841293718	7	60	69046948693005590538	0.185714285714286
SNRNP200	76	29	0.173205865183883	0.0293587923080512	7	1087	7.41109819304591e+20	0.364684684684685
CCL21	7	3	0.000418714513574658	0.166666666666667	8	6	4017455591446647	0
SNRPA	65	29	0.15017693985523	0.0343751954577879	7	974	5.65797940643232e+20	0.451388888888889
ERG28	41	11	0.00932449601342126	0.0251337348090278	7	41	2019073793371320576	0.00128205128205128
MTHFD1L	6	4	0.000602330611253548	0.2	8	5	8297521776523290	0
NAT10	3	2	0.00244872548971576	0.5	8	2	137507679579229168	0
NGFR	19	8	0.00284807189415431	0.0653481226984517	7	27	185594516441617952	0.0588235294117647
FGF13	13	7	0.0296978262191942	0.0837197141235692	7	13	20176256083929223168	0.0151515151515152
IRS1	40	12	0.0083223813548659	0.0313353849355997	7	99	1591109646131333888	0.0809716599190283
CRY2	8	6	0.00100567234841854	0.266817664422368	8	18	23129009850932940	0.523809523809524
BCL10	16	7	0.00396465643127116	0.0797571438748808	7	21	359499301569906112	0.0571428571428571
VDAC1	23	8	0.00717776251752253	0.0517112012783049	7	32	1209373062469664256	0.0432900432900433
DOK2	10	6	0.000957207072165789	0.133378499067541	7	16	20958807131269700	0.194444444444444
RRP36	26	20	0.00759634783456146	0.112346310729469	8	241	1319987477533858560	0.72
TIMP3	8	5	0.000266409585186807	0.147601375413104	8	8	1623786275335084	0.0476190476190476
LGALS3	10	7	0.00209134615992992	0.114910154287444	7	10	100125195194354128	0.0277777777777778
CRNKL1	66	29	0.162924407613623	0.0362616392337261	7	1109	6.63925391910616e+20	0.501923076923077
FCN1	2	1	0.000189983044305311	1	9	1	825415538446580	NA
CDCA8	25	14	0.00248551974427218	0.107281177420713	8	215	141290534005240848	0.692028985507246
C7orf25	4	3	0.00072503924757569	0.333333333333333	8	3	12025623300693360	0
MRPS2	52	29	0.0037383796802833	0.0600401549826126	8	904	1086918830517547520	0.669019607843137
CARD11	5	4	0.00104923003321414	0.260991851588149	8	5	25184979017990712	0.166666666666667
CLSTN1	8	5	0.00113170383915307	0.145655220871862	7	8	29307448796270272	0.0476190476190476
ZNHIT1	9	6	0.00152751513402531	0.16181594714318	8	18	53426547569183456	0.357142857142857
MRPL28	37	28	0.0028147382586944	0.0641814994612889	8	464	566818928564252736	0.679365079365079
CPN1	6	3	4.30173071050577e-05	0.216812799193752	8	6	42348293368733.7	0.1
CCL5	9	5	0.000184362902929298	0.13330078125	8	9	778018608403221	0.0357142857142857
ANAPC13	12	9	0.00553125985557208	0.148837521658766	8	35	699717136265927680	0.436363636363636
SCAF11	10	8	0.011207865247492	0.116999569044052	8	15	3131251500788724736	0.166666666666667
RAN	38	12	0.0155577877201608	0.0297234828507327	7	51	5542737806042180608	0.021021021021021
BLOC1S2	6	3	5.57289620809395e-05	0.294114053334833	8	8	71052378617434.3	0.3
PLRG1	76	29	0.184000749467103	0.0319631564486405	7	1231	8.37421169295305e+20	0.416576576576577
ENO1	8	5	0.00185661605801512	0.142857142857143	7	7	78936659091989776	0
BECN1	5	2	3.05585820555759e-05	0.25	8	4	21741065527076.3	0
TNS2	4	3	0.000432768739358058	0.333333333333333	8	3	4301385932688339	0
FMOD	4	3	0.000203599059592868	0.430331790123457	9	5	947972782049137	0.666666666666667
TSFM	3	2	0.00190244825250491	0.516787105183084	8	3	83033773797491888	1
PPP1R8	10	9	0.00562033735481777	0.111111111111111	7	9	758674271460726656	0
SARNP	12	9	0.031343258822504	0.118180911322438	8	32	22838289615245426688	0.381818181818182
CHMP4C	13	8	0.0179019633298648	0.15481716338617	8	42	7329809651997962240	0.454545454545455
SLC8A1	3	2	0.000733516981059875	0.5	8	2	12614146842136870	0
TSPAN6	3	2	0.00071511346451642	0.517554685530489	8	3	11788040282985236	1
MCM10	16	10	0.00264383154250709	0.129653981905908	8	75	160796608655253024	0.571428571428571
EIF3M	39	27	0.362276917718338	0.0586599383786973	7	525	3.00253074242642e+21	0.692745376955903
DERL1	16	8	0.0372723708682667	0.102437484484263	7	38	31773148976879300608	0.219047619047619
CDC42EP3	4	2	1.97055907023234e-05	0.333333333333333	9	3	8962584975307.2	0
LAMA5	11	5	0.000454739835676495	0.105090702947846	8	11	4765460664068985	0.0222222222222222
TMOD3	5	4	0.0127524518683206	0.252727042519202	7	5	3719595591853265408	0.166666666666667
RAB1A	57	12	0.00366560276748321	0.0320395952929351	7	242	307776923496872064	0.120779220779221
CENPE	34	14	0.00319792101872713	0.0692708036247792	7	246	233964557432374240	0.403409090909091
PPP2R5B	15	12	0.00473068311052603	0.0979020870948513	7	43	512367522476324160	0.318681318681319
SDCBP	24	7	0.00130393718658462	0.0452842634018346	8	26	38905995040585968	0.0118577075098814
CREBRF	2	1	0.00117727434880297	1	8	1	34959805416424532	NA
PDCL	14	12	0.000624698416888249	0.0900088565926115	8	45	8958969972424398	0.41025641025641
PSMB1	51	24	0.0146249703127774	0.0533350206062968	8	525	4894351584692707328	0.387755102040816
ERLEC1	7	5	0.00227987148193828	0.258731506989083	8	14	118876310303186832	0.533333333333333
NFAT5	2	1	1.68160653249959e-06	1	9	1	65392397833.9097	NA
SFXN3	2	1	0.000135732613774706	1	8	1	421372603772751	NA
SYPL1	2	1	0.000175383918584917	1	9	1	703433278098449	NA
EEF1E1	5	4	0.000483552275667341	0.276540659116417	8	5	5353348138846012	0.166666666666667
UBE3C	23	16	0.0547753127363019	0.0509264098398604	7	64	6.8620347499611e+19	0.181818181818182
STAU1	19	11	0.0657646226244837	0.0577401684280602	7	28	98919189403963424778	0.065359477124183
MARCKSL1	3	2	0.000290185825137302	0.5	8	2	1926013567084397	0
DHX37	26	20	0.0249845805044425	0.0903815943102795	8	187	1.4279529433071e+19	0.54
AP2S1	17	10	0.00906112801549693	0.0779784125856068	7	42	1877666676692403200	0.216666666666667
NLGN2	7	5	0.000188773922827113	0.166666666666667	8	6	815615229007350	0
SLA2	5	4	0.00115767995863573	0.25	7	4	30724453488268808	0
SETD1B	6	5	0.00226002438437286	0.235087077276318	8	9	127248379815698688	0.4
POMP	4	3	0.000754585791858421	0.366116828991153	8	6	13028037336056858	1
PDCD11	26	20	0.0228458734048045	0.103435097153921	7	224	11939932775967496192	0.663333333333333
TOP1	29	13	0.0289897605293753	0.0393862446078013	7	57	20419039648485724160	0.0767195767195767
KCTD12	5	4	0.00813215170194052	0.25	7	4	1512432243668966912	0
CPN2	2	1	7.81892006104258e-07	1	9	1	13993093377.736	NA
PRKG1	17	7	0.00139427395128392	0.0630274148835848	7	17	45749318070321112	0.00833333333333333
REXO1	4	3	0.00149758852330762	0.333333333333333	8	3	51593580861210968	0
PXN	93	13	0.119804747037071	0.0145615880506274	7	228	3.28250116309564e+20	0.0324892498805542
HCLS1	12	8	0.0016503870571691	0.0995381710125334	7	18	62320723160156552	0.127272727272727
RAD52	21	12	0.00721092608705522	0.0768020068874439	7	86	1201359783748036864	0.347368421052632
PLD2	12	9	0.00239505654533184	0.0956537907011443	7	18	131246574656983632	0.127272727272727
CD86	4	3	5.70180667689434e-05	0.543948576675849	8	5	74388454782617.7	0.666666666666667
PPM1A	10	7	0.00219696559398107	0.112495718494733	7	11	110686160786575664	0.0555555555555556
RPS15	70	39	0.739280263180082	0.0433813794382415	7	1498	1.25030100707613e+22	0.609121909633419
VAMP2	45	12	0.00964908686502166	0.0371288795327253	8	164	2129195197426559232	0.126849894291755
SEL1L	11	6	0.00339983838359094	0.228196578086139	8	33	264360853617974880	0.511111111111111
NARS	3	2	0.000685857215533878	0.5	8	2	11046439607205532	0
PFN2	22	8	0.0323494732407931	0.0499857007573408	7	26	23935453370998792192	0.0238095238095238
UBE2A	47	16	0.064807737164002	0.0280336555555111	7	125	96056720998028328960	0.0763285024154589
CASP4	21	8	0.00234145380296941	0.0507715772125396	8	21	125467417754185632	0.00526315789473684
MAGI2	11	5	0.00439750194722823	0.103624180856151	7	12	452959495264417600	0.0444444444444444
ARF3	25	12	0.001925191438316	0.068092804121601	8	110	84760259669261408	0.311594202898551
MTREX	10	7	0.00250368206518478	0.159614401876878	7	23	144453471136497536	0.388888888888889
NCBP2	97	29	0.242153441811023	0.0222511339527409	7	1230	1.39859071261376e+21	0.248684210526316
CHST4	2	1	1.9965316790097e-06	1	9	1	91410022837.6717	NA
KLRG1	4	2	0.000131511532693034	0.333333333333333	8	3	397607298570787	0
PRKCH	5	4	0.000592111325394622	0.25	8	4	8024718905727810	0
UBXN1	21	11	0.0105652061573346	0.0560847651371259	7	29	2553126490611042304	0.0473684210526316
SARAF	4	2	0.000125792912559262	0.333333333333333	8	3	365491083816141	0
C3	19	5	0.000811400640705461	0.0714699297643154	8	23	15083763176859998	0.0326797385620915
MAML2	6	4	0.00139449083532127	0.211770259301978	8	6	44622235227039448	0.1
MPDZ	9	4	0.000273224854057048	0.125	8	8	1707484220425560	0
GSPT1	55	39	0.56937399730032	0.0413160593039317	7	888	7.41540377334459e+21	0.582809224318658
NEU1	3	2	0.0122078274108869	0.5	8	2	3409192567247594496	0
SP3	13	8	0.00450233093612136	0.110114005802607	7	25	468370341559579136	0.196969696969697
MYH9	27	12	0.0142529681117406	0.0427323857334347	7	40	4645957150738653184	0.0430769230769231
AKT2	14	8	0.00285858380251189	0.0810601357588179	8	17	187320893774062432	0.0512820512820513
TNPO1	13	9	0.0420277636437795	0.0901879942075174	7	19	40435040140576481280	0.106060606060606
KLKB1	7	4	2.38240990287688e-05	0.181520061728395	8	7	12992550148653.5	0.0666666666666667
RTN4IP1	4	2	7.61189053675661e-05	0.486545138888889	8	4	136916751152066	0.333333333333333
MET	29	12	0.0104481568429568	0.040107072189641	7	60	2496804342764773376	0.0846560846560847
DMPK	11	5	0.00149435430865996	0.100449663824124	7	11	51190930150019704	0.0222222222222222
PCGF1	6	5	0.000331417108670874	0.238716135116598	8	8	2532745554977905	0.3
EPRS	25	11	0.0308676462798967	0.0571819115399473	7	53	21789953772961501184	0.105072463768116
PMVK	5	3	0.000485719324886313	0.25	8	4	5395296911478532	0
PDGFA	6	4	0.000539214113286949	0.206291580523874	8	6	6649479342382391	0.1
ST13	13	9	0.00431571247994134	0.0872964375770841	8	18	426633573278701824	0.0909090909090909
FYB1	10	7	0.00210138365814905	0.1286056018175	7	18	101028092528854160	0.25
RACGAP1	11	5	0.000511173604941138	0.106745679012346	8	11	5980561043239251	0.0222222222222222
SELENBP1	7	5	0.00145213374588224	0.168053627548721	7	7	48715653469962872	0.0666666666666667
CD47	11	5	0.000529845645133531	0.101135376638192	8	11	6426976154857329	0.0222222222222222
HBP1	7	5	0.00196355460824994	0.166666666666667	7	6	88507491561967616	0
MYO1C	37	12	0.0247609121715834	0.0333643086743271	7	71	14044794316417644544	0.0555555555555556
TLR4	20	7	0.00199391822964079	0.0661054785971367	7	28	91013239653063520	0.0526315789473684
CMTM3	4	3	0.000534393285064389	0.357731353943475	7	4	6544778720724931	0.333333333333333
WDR77	10	8	0.0159162550234953	0.143034937916079	7	25	6248727228020218880	0.444444444444444
TRAF5	14	8	0.00559292469094419	0.0927563146687681	7	22	715354465745180416	0.115384615384615
UBQLN4	84	11	0.021875014985707	0.0131769792389215	7	97	10960922498412240896	0.0041140170437849
MED8	25	12	0.00450791049330971	0.0867619582304791	7	135	475063312386032000	0.402173913043478
HNRNPH2	28	22	0.073308806851364	0.0482231751181769	7	150	1.29824533998323e+20	0.35042735042735
SERBP1	9	6	0.00689177754387233	0.128716250200377	7	10	1087127961634226048	0.0714285714285714
OCRL	19	12	0.0452941132900286	0.0723715000220373	7	63	46920941938601410560	0.294117647058824
RRP12	3	2	0.00436715173060721	0.5	8	2	436208375016573376	0
XPO7	10	8	0.00449789804519029	0.112862702831653	7	10	462772796929842944	0.0277777777777778
KSR1	17	11	0.00413998927612453	0.0859904652252853	7	56	395809151605708992	0.333333333333333
PKM	10	6	0.0133581376352241	0.111679967623125	7	10	4080844494152846848	0.0277777777777778
POU2AF1	7	4	0.000847124489454713	0.166666666666667	7	6	16424506674376522	0
PDGFB	8	5	0.000274753083099677	0.153531340017232	8	10	1726748923631704	0.142857142857143
MRPL12	64	29	0.00551923371825966	0.0523164761286212	8	1149	1680132706278294016	0.556067588325653
SERPINF2	9	5	0.000123514631650577	0.12830368353396	8	9	349543520328989	0.0357142857142857
PPP4R3A	3	2	9.25314335753441e-05	0.606807428853894	8	3	199286029897783	1
NOD1	8	6	0.000796601998608813	0.17123055704875	7	11	14513158013584928	0.19047619047619
RAD51AP1	4	3	0.000202642979366771	0.382878570610448	8	5	949767728263915	0.666666666666667
ABCA1	17	6	0.00132943138394571	0.0651236077907258	8	18	40505430843541608	0.0166666666666667
XPO5	12	9	0.0195196220436817	0.0920847060379672	7	13	8.713362212236e+18	0.0363636363636364
STRAP	13	8	0.00591564897297636	0.102011586596079	8	25	804852140650572160	0.196969696969697
SSRP1	24	12	0.0138044709141391	0.0548437482212058	7	52	4548060291895991808	0.114624505928854
ARHGEF6	19	12	0.0113727717821704	0.0639121222782538	7	36	2960291302790437376	0.117647058823529
ELAVL2	11	8	0.0127254611285632	0.10635039476966	8	16	4006766772496046592	0.133333333333333
ATG7	9	5	0.0340429794357752	0.183310795799937	8	13	26506917005973155840	0.178571428571429
STX8	14	6	0.00128294215273548	0.103027896821049	8	22	37643467320586120	0.115384615384615
STAT5A	35	12	0.00633741813759682	0.0403779047567043	7	119	919920524014619136	0.151515151515152
MED20	16	12	0.00222003936364176	0.139275364314531	8	92	115628914226640048	0.733333333333333
GTF2F2	39	14	0.0378698160365299	0.0411673952443745	7	188	3.5043376745353e+19	0.213371266002845
PKD1	12	10	0.00357292475683466	0.0987050473856421	7	21	292277750855583168	0.181818181818182
KDELR3	22	12	0.00058121650076323	0.101880060092588	8	134	7734100390032836	0.538095238095238
CBX1	19	7	0.00255329093854754	0.0687757992671676	7	30	149331076320749024	0.0784313725490196
SRFBP1	7	6	0.00281292294433152	0.198978812088842	8	13	181237687158799072	0.466666666666667
IRF9	4	3	0.00023070156566563	0.475784841989998	8	6	1220133070441022	1
YKT6	21	10	0.000390004336047378	0.0757892477064435	8	55	3480665538440122	0.184210526315789
NDEL1	14	9	0.00230528642301544	0.0855678573241586	7	21	121844273983662640	0.102564102564103
PRKDC	46	13	0.0289919943028297	0.0276723951177245	7	115	19238408238676738048	0.0707070707070707
CTSD	13	5	0.000795034638732735	0.0983382936507937	8	15	14465275042346582	0.0454545454545455
EXOC1	11	8	0.000504707918959425	0.172077901958932	8	31	5847741452610987	0.466666666666667
IGHM	13	5	0.000508775095702162	0.112906449622974	8	15	5932784663741201	0.0454545454545455
PRKAG2	3	2	0.000320619827949491	0.5	8	2	2371593203488689	0
REPS2	14	8	0.00737484876240551	0.0903826365061483	8	21	1243864651065218816	0.102564102564103
PTP4A3	34	10	0.00809584544862822	0.0303030303030303	7	33	1519186583206100480	0
CEBPA	23	10	0.0075789590621185	0.0580808332442548	7	49	1321661183820972800	0.116883116883117
PPP3CB	20	9	0.00240735789489121	0.0851369119574091	8	61	133146329984990784	0.245614035087719
TFDP2	10	7	0.00283177019993433	0.129752980792422	8	15	183578851049140128	0.166666666666667
COG8	26	10	0.000581782847535333	0.0815330101350039	8	114	7745904192775341	0.296666666666667
TMBIM4	11	6	0.00118417919892589	0.103025173611111	8	11	32241457865514784	0.0222222222222222
SGK3	7	6	0.00199006845225705	0.170649807722727	7	7	90898501862069072	0.0666666666666667
PPP2R1A	59	12	0.0211265856171017	0.0250700478778221	7	142	10208313425957728256	0.0508166969147005
DPH2	2	1	0	1	1	1	1.54308063481525	NA
LRP10	2	1	4.30726105349153e-06	1	9	1	425084880048.085	NA
CACNB3	9	3	7.04300264606794e-06	0.214546682098765	9	13	1139033743682.4	0.178571428571429
ELL3	5	4	0.000701013392012137	0.25	8	4	11655457000848588	0
VPS37A	12	8	0.00306958285557226	0.192112247421622	8	48	215480788330008960	0.672727272727273
VTI1B	7	6	0.000404158679014541	0.179607937849696	8	7	3748703310088361	0.0666666666666667
SPAG9	8	6	0.00772878530806804	0.150336023980347	7	10	1366050741631390464	0.142857142857143
EIF5B	34	29	0.393812305981938	0.0589672236482439	8	432	3.54810967733258e+21	0.755681818181818
KIF18A	35	14	0.0050239302314758	0.0607115415937274	7	230	577416172854782848	0.349376114081996
SRSF3	34	21	0.068754865431733	0.0439171210823337	7	209	1.16588357966802e+20	0.333333333333333
PSME2	22	17	0.00498962248969422	0.0933987123514761	8	171	570031475554096768	0.714285714285714
DDR2	3	2	7.02838768750634e-05	0.5	9	2	112976427207576	0
PPID	10	7	0.00295245444007502	0.112673311995123	7	10	201810447776548896	0.0277777777777778
PAK4	15	10	0.010160792381796	0.0784055532285938	7	28	2364673000300171264	0.153846153846154
EDNRA	18	13	0.000644327433711561	0.0745215627598106	8	79	9527884869608416	0.455882352941176
COG4	20	9	0.000455895832276523	0.107936840693204	8	85	4754832536378639	0.385964912280702
HDAC11	12	9	0.00241240263253503	0.122718730951167	8	33	134467049555487392	0.4
RABIF	6	3	0.000336509516671967	0.2	8	5	2589771953848822	0
ABAT	3	1	0.000505772361084664	0.5	8	2	5854816841164790	0
MRPL47	46	29	0.00368823942430452	0.0643041791270213	8	792	976476137348603264	0.754545454545455
TBK1	43	13	0.0596683950050531	0.0284507958238164	7	99	81429265488131948544	0.0662020905923345
NIPBL	8	5	0.000562589493373601	0.175483783304259	8	13	7247363356993550	0.285714285714286
IL18	4	2	0.000111150221365964	0.333333333333333	8	3	282758697622941	0
ARHGDIB	16	8	0.00140611920749628	0.0675868646078029	7	17	45234042697760280	0.019047619047619
UQCRC1	12	6	0.00399423454416454	0.18102045794213	8	23	386665425441629184	0.218181818181818
ELOVL1	2	1	0.000235219214856451	1	8	1	1266009341389068	NA
PLAU	15	6	0.000368155306814552	0.0832076453138663	8	21	3099599303407937	0.0769230769230769
EIF4E3	4	3	0.0212413452304514	0.333333333333333	8	3	1.0320727318669e+19	0
STX12	12	7	0.000685041322271631	0.136096873194762	8	27	10732024349135984	0.290909090909091
MAPK1IP1L	4	3	0.00101393976043131	0.333333333333333	8	3	23756037788513000	0
DSN1	13	8	0.00179423981778307	0.109573355177388	8	27	73622696495773680	0.227272727272727
AQP1	6	4	0.000218978872356348	0.2	8	5	1097945048715984	0
DCTN3	5	4	0.0015101756337367	0.25	8	4	52176342169375816	0
CD28	16	10	0.00176734024635435	0.0794187815066798	7	27	71459492802977952	0.114285714285714
KLHDC2	5	4	0.000412968422348399	0.25	8	4	3918074836073553	0
AP2A2	37	13	0.0213962467587184	0.0451590981863608	7	172	10470367522620217344	0.215873015873016
IFT52	14	9	8.74780451974459e-05	0.149913025941414	8	46	175022669542308	0.423076923076923
LRPPRC	13	9	0.00794478289322338	0.0848741826979215	8	15	1443494598860792320	0.0454545454545455
COPS4	13	6	0.00211572623408698	0.128247993272268	8	23	102721663945087232	0.166666666666667
TUBA1C	9	6	0.00233872940535266	0.127362199679185	7	9	125327234542076080	0.0357142857142857
NXT1	13	11	0.0195956893753274	0.0942591602281551	7	27	9134602737105790976	0.227272727272727
DLD	11	4	0.00534741640874205	0.159284353741497	8	16	653936461065890304	0.133333333333333
TAF9B	33	12	0.0153168806632966	0.0550597589557636	7	142	5630267855005770752	0.221774193548387
PHB	12	8	0.0041832872805171	0.0929563620820315	7	14	400718232156723456	0.0545454545454545
TOP2A	10	9	0.00289672498389214	0.114713885085754	7	14	194423307856730112	0.138888888888889
PDGFD	2	1	8.47402789893104e-05	1	8	1	164312692423271	NA
EED	28	11	0.00432825549769946	0.0592686153520999	7	69	433369182053271808	0.11965811965812
SRF	28	10	0.00522530303757195	0.0448936313762824	7	43	625355180024059776	0.0455840455840456
